Hugo_Symbol	expr.mean
CCDC140	
LRRC55	-1.22E-05
CYP26C1	-0.010967093
C8orf47	0.514209781
LYN	0.073196201
DUSP6	0.082998457
TGFB3	-0.101083256
ELK1	-0.001353159
PCDH11Y	0.129334654
HGD	0.249227605
C17orf58	-0.02839351
MYO3A	
SERPINE2	0.053101784
AARSD1	0.043844378
C14orf73	0.065629342
ADAM33	0.04147532
ZNF491	-0.024036563
MAPK6	0.056744431
TCN1	0.158337667
SLC24A6	-0.052434186
UBE2R2	-0.018824954
H1FNT	0.023012645
TATDN2	0.063839126
LILRB1	0.020137417
P2RY5	-0.022872943
NUCB2	0.040855576
C2orf37	0.020112431
SNX27	0.035125841
MTA3	-0.017324726
FOXO4	-0.009098132
ID4	0.277031369
SOX5	0.170303962
PXMP3	0.040264625
OR52M1	0.024893967
SFT2D3	-0.005623629
MCOLN1	0.01815585
NFIX	-0.034469856
CLEC14A	-0.014640463
HIBCH	0.016394283
PLA2G5	0.08288894
TIMM10	0.000357408
MED17	0.000500914
COL4A4	0.064010969
TPP1	-0.000355481
GJA3	0.028055744
TMPRSS5	0.240448812
AADACL3	-0.002829068
DNMBP	-0.068804388
ENPP5	-0.00927025
NQO1	-0.080631627
ZSCAN2	0.088908592
SEC24C	0.010831815
GTF2A1L	
AXIN2	-0.049971784
FAM33A	0.051625236
C16orf13	-0.005581353
SPNS2	0.051480804
TAF1	0.006498477
AP1G2	-0.048363494
RBM42	0.009124303
HCN2	-0.050128207
EFHB	0.050673784
RUSC1	-0.002364388
GRIK5	0.015287934
USP21	0.018903611
ATAD3C	0.004193784
ORMDL2	-0.015222349
PRSS7	0.018752742
PSAT1	0.61795521
FLJ13195	-0.002030358
TBC1D1	0.002320247
IFNG	0.358953689
OTOS	0.099768316
ZNF773	-0.088662073
EMD	0.009446069
RETN	0.202739033
CCL8	-0.232071298
APH1A	0.120145338
COX18	0.048890311
GTF2IRD2	0.061402651
CCDC82	0.105360669
PAFAH2	0.005269916
NPEPL1	0.044332155
RP11-114G1.1	0.027032907
TP53INP1	-0.075216996
ZNF300	0.018758185
FOXL2	0.098062157
LARP2	0.031040219
LATS1	-0.02966042
HTR6	-0.032535649
SPOCK2	0.058119431
RNF144B	-0.058257644
HTATIP2	0.017674261
MGC10334	0.046247517
CENTA2	0.012629623
FGF2	0.346036106
FXYD7	-0.002984461
PHYHIPL	0.039368046
GPR34	-0.211969229
DDX6	-0.03513741
OR10W1	0.054552102
LHFPL1	
ZNF313	0.109507563
VPS28	0.039334095
AP3M1	0.003284704
AKR1CL2	0.273313528
TRAF4	0.09142583
OR2B11	0.007808958
C19orf12	0.025698362
AKAP9	0.014343751
C1orf62	-0.001036863
SLC20A1	-0.00106819
FAM112A	0.013881168
LDB2	0.034553473
MRPS23	0.061757313
KLK5	0.16006947
SPTB	0.006321501
EFEMP2	-0.133610146
EFNB2	0.025042309
PCM1	0.054962126
TSG101	0.002028336
C8orf40	0.02224711
NOB1	0.05823766
ABHD3	0.048853291
GTF3C4	-0.014870658
PIGN	-0.000476536
GALNTL1	-0.082641682
AEBP1	-0.143429845
OR9Q1	-0.021035649
ANKRD2	0.047178702
CCL28	0.018305607
TRIM38	-0.045722799
TMCC1	0.013398192
SMG5	0.054164534
LRRC7	
NCAPD2	0.110066133
C6orf153	0.053231261
C1orf74	0.005522852
OTUD6A	-0.031507313
DCP2	0.009391885
TMEM24	0.000941956
RPL18	0.024705647
TMEM177	0.019068556
LRRC37A3	-0.01599223
C1D	0.026553923
LDHC	0.249116241
UBE4B	0.001311715
NIT1	0.027184031
BTN3A3	-0.020119287
RASD1	0.052076881
COMMD3	0.086154479
SHFM1	0.06147989
BIRC8	0.010136197
DUT	0.009671389
C12orf51	-0.070350091
LRRC59	0.042332717
LY6H	0.072614717
WDR22	-0.049508664
EDEM1	-0.006800826
ADH1A	-0.539518282
PANX2	0.055862521
CYP11B1	0.030839578
CDC73	-0.02208958
GPR172A	0.017691042
GSTM3	-0.051534378
SERAC1	0.007754899
NFATC2	-0.043642596
C15orf24	-0.011418799
NFATC2IP	-0.006689755
TNRC6C	0.019794499
MGC102966	0.180142497
FGD5	0.106972095
MED9	0.014565814
RAB13	0.031079203
C15orf49	
CRYGS	-0.005261548
C12orf53	0.074388547
LOC283693	-0.017028336
COX6B2	0.174360278
PHF14	0.018327826
FAM3A	0.019276051
RPL13	0.037345887
PRDX2	-0.041553199
FLJ34047	-7.86E-05
PRMT3	0.024747258
KCTD19	-0.003239488
TRIM10	0.008502803
MGC26597	-0.029415
GCNT4	0.079250305
GPRASP1	0.084595978
CDKN1C	0.036637508
RHBDL2	0.01480004
HSPH1	0.051596435
AQP1	0.010559872
COL17A1	-0.062829068
GFAP	0.02212889
CDC16	-0.021808958
KIAA1614	0.014572212
C6orf118	0.228353623
ZSWIM5	-0.130602377
FAM83F	-0.06915128
LYNX1	0.114199165
SYNPR	0.021551185
XG	-0.144999625
PRSS16	-0.447210563
KIF13B	0.020037742
PCDH9	0.242774806
HIST1H2AH	0.08204406
RBM18	0.034218921
ZNF626	-0.051531569
HEXIM2	-0.001202333
ITFG1	0.008627971
TUBG2	0.081882998
SFRS7	-0.002939969
C9orf14	
EXTL1	0.19997989
GBP3	-0.194052545
WDR5	0.063030165
RARG	0.04463134
MYO7A	0.068806576
CECR6	0.137043876
C13orf3	-0.073648342
SFRS18	0.071498629
ACVR1B	0.006883236
PSMD1	0.01661755
C7orf31	-0.019979389
ILVBL	0.043083181
IFNGR1	0.078760969
RNF186	0.554533212
NOL9	0.064617002
MAGEL2	-0.039708867
SLC29A2	0.021523766
NHSL1	0.048510969
RBMX	0.006600548
PSORS1C2	0.04142436
RAD51L3	0.051292106
LCN6	0.186529709
ORAI2	-0.006434415
BRUNOL6	0.042277543
OR4K5	-0.003325411
CDC123	0.110134598
MSLN	0.547097567
WWTR1	0.148255956
ZNF700	-0.01569123
COBL	0.045053016
PPP1R16B	0.055171126
GAS7	-0.079285009
MDN1	0.038190128
HAAO	0.008740402
C9orf68	0.08458181
TNFAIP2	0.096030263
FOXN1	-0.009397623
hCG_2033311	-0.025085318
ATP6V0D2	0.138794565
RPL41	0.008175731
SLC38A1	-0.128965265
ARHGAP6	0.032765547
ADAD2	0.085064899
PHF20L1	0.077971722
MCM3AP	0.085807728
ST3GAL3	0.035146243
SNX1	-0.000389082
ELF5	0.215829678
PARP3	-0.028491088
RBM8A	0.033436431
LINGO4	-0.000829068
ITGA9	0.084126077
ZFR	0.013842322
ACSL6	0.134215536
FLJ20699	-0.017041296
DAOA	
FABP4	-0.186291742
KCNB1	0.248957647
CANX	0.005870892
SLC25A28	-0.01433394
ADIPOR2	0.168161335
ECHDC2	-0.019672989
SMA4	-0.008482176
FRZB	-0.085833377
PABPC1	0.083474404
DMRTB1	0.009861506
APOBEC3G	-0.035579982
CATSPER2	0.014447644
CUEDC1	-0.061851929
STARD9	0.046688137
CLDN8	-0.184863938
LOC23117	-0.030447634
E2F6	0.025382082
TMEM126B	0.000361059
DPY19L4	0.004051645
GIMAP5	-0.050054852
NDUFA9	0.046080128
FAM77C	-0.219347349
CTPS2	-0.019118373
LOC51035	-0.015232176
WDSOF1	0.078954296
EGLN3	0.063449954
PITX3	-0.011081048
OR52E8	
GRM4	0.115601463
KLK1	0.130894291
GPM6B	0.158139952
RRAGD	0.139155382
PAGE5	0.300289611
UCHL5	0.012620064
ULK3	0.028268448
AIM2	0.195631143
PNO1	0.035506949
OR2F2	0.027342779
SIX1	-0.365949726
ST13	-0.014666117
ZBTB44	0.008304159
TIMP2	-0.018521024
ZMAT4	0.506336837
GTF2IRD1	-0.018326331
ZNF19	0.029243755
ZNF714	0.00795064
RSC1A1	0.015142596
C9orf80	-0.005894424
PSMA8	0.124039411
TMEM141	-0.011321755
COX4I1	0.072657861
CTAGE1	-0.01555619
DTWD1	0.009669104
HSD11B1	0.059762035
KRT6B	-0.779010024
ARID4B	-0.014465494
LHFPL3	0.012707651
WWP2	0.032971984
ZNF326	0.020372437
RGPD1	-0.033197441
CTSH	-0.041110296
FASTKD1	0.033926002
PAF1	-0.018090859
TTC9C	-0.006782907
IFT57	-0.028445479
PRSS36	-0.184122486
IL20RB	0.131664534
ZNF592	0.014418333
DCTD	-0.067797623
CFP	0.153195612
MFNG	0.03220064
JMJD2B	-0.060249086
ALDH3B1	0.088507541
THSD4	-0.340673364
KCNJ5	-0.011399863
TBCD	0.036387569
ZNF250	0.048061865
CASQ2	0.19893492
PEG10	0.420720706
PRAME	0.875608157
NP	0.030390539
TRIM59	-0.016141854
ZNF12	-0.014425894
XTP3TPA	-0.048046618
SIGLEC7	0.015914788
PANK4	0.01928702
FAM70A	0.011679411
SNED1	-0.125374771
HIP1	-0.029413163
RAET1E	0.225618165
AMAC1L2	0.046287934
TOE1	0.013056369
RECQL4	0.06675
SPRYD3	0.00172075
DPAGT1	0.037035649
MAGED2	-0.05046362
ANKRD55	0.132578157
TRPS1	-0.14160087
DOK7	0.101335923
TFPI2	0.385326174
GTF2H3	0.023701384
CYP4F11	-0.038649192
LHX2	0.256556495
ATG16L1	0.029382689
ASB12	-0.025346435
C1orf116	-0.294655165
NF2	0.046382391
POM121	0.036052265
PHYHD1	-0.265682267
TXNDC17	-0.035578018
DKFZp779O175	-0.008684495
NUP62	0.048112967
MYO18B	0.214485314
PRAMEF1	0.024624314
TCBA1	0.036412101
TMEM168	-0.019627971
FJX1	0.031123715
CLCF1	0.008859689
SEPN1	0.020986746
IGSF2	0.03982145
NUDCD1	0.068064037
TFF3	-0.641730035
NDFIP1	-0.026787949
CHCHD4	0.035977148
TNR	0.015468007
CUTA	0.000243148
USP44	0.085645342
DPP10	0.071684314
IWS1	0.002287625
PCGF1	0.026114717
SULT1C4	0.049553931
NTF5	0.100839578
PTPN13	-0.226785649
SSTR5	0.129097806
SFRP1	0.325313757
IDH3B	0.014371801
SUOX	-0.050659044
TMCO5	0.017255027
GOLT1B	0.048184492
MIB1	-0.011652311
PCDHGB1	0.10091042
SUSD1	-0.040530622
ICAM5	0.091151194
PAPOLB	-0.01730317
URM1	0.014432724
TMEM106B	0.003308949
LRIG2	0.008122638
SLC27A5	-0.033351005
CLIC6	0.573304205
ZNF420	-0.015234298
SCN9A	0.067705005
KIAA1909	0.106481413
ELMOD1	0.015878735
PRKAG1	-0.040709781
FAM64A	-0.0094357
EEF1G	0.013108227
SMAD5	-0.043641225
INCENP	0.027110146
WASF2	0.007339122
GARS	0.074039488
CDK10	0.035812614
HLX	-0.028950333
MDM4	0.057705962
ZNRF1	0.017761545
HHATL	0.163733395
FAM21C	-0.019967093
HIST2H3C	0.045015539
PFDN2	0.060110962
ZNF200	0.008510055
NDN	-0.088943327
HBA2	0.228215422
FBLN5	-0.027677559
PUM1	0.000385119
TNNT1	-0.114276974
C19orf59	0.20442083
HNRPH2	-0.028192256
RAB7A	-0.001339132
PMS2	0.013083867
BIRC3	0.033703843
NRSN2	0.005077468
OR52K2	0.001752108
SPOCK1	-0.071733744
H2AFY	-0.037042505
RXRB	-0.023207038
ZNF638	-0.008466183
ANKRD45	0.174067185
ACTN4	0.050294647
FXC1	-0.017698355
EIF2B5	0.005201554
VPS33A	0.024306216
PINK1	-0.00521138
FAM106A	
SKIP	0.202174272
GAPDHS	0.00775625
MUM1L1	-0.229743601
PSTPIP1	0.056132998
CYP26A1	0.090542505
APOL2	0.041853848
TACC2	0.011945197
COX7A2L	-0.009823042
HSD17B1	0.178998272
ARRB2	0.023870201
SLC7A6	0.045774589
HSD17B10	0.002233547
RBJ	-0.006851463
NUP155	0.054474863
MRPL10	-0.000444843
CYCS	0.091378711
CCDC46	0.070405473
TECTA	-0.003978062
LPO	0.008280622
PEBP4	0.408879495
DDX11	0.044218464
C18orf12	0.029224863
TAF9B	-0.000873232
IMP4	0.02099223
RPA4	0.027685059
NDUFS1	0.013185558
UPK1A	0.219764229
ARRDC2	0.001000005
C18orf20	
AES	0.028499453
CD2BP2	-0.05293358
C16orf54	0.030829982
UGT2B17	0.571769523
FGFR1	0.102638932
CEACAM6	-0.038269186
CHRM5	-0.000608622
CERK	0.02077504
AP3S2	0.028052104
ANKS4B	0.01586045
CLCNKA	0.003253739
ZNF208	-0.005649274
HLA-DRB5	-0.063190128
CARKL	0.02626691
GOT1	0.018387035
CASP6	-0.041677559
HOXA1	-0.016284278
RCL1	-0.036254113
ZNF181	-0.00457619
RAB40B	-0.015570384
MRPL38	0.038755812
LRRN2	-0.024794333
C3orf25	0.134350091
OR5D14	-0.010169104
OR10AG1	
BET1L	-0.006969287
FRY	-0.099800426
AK3L1	0.013734461
CSF3R	0.099288834
POLR3K	0.005358002
ATG2B	-0.035757519
EPS8	-0.035880876
DARS	0.008300112
C10orf56	-0.014983539
DAD1	-0.014587494
RIOK1	0.093961901
HERC2	-0.01959872
HSD11B2	-0.006187408
FAM96B	0.054203839
MGC13057	0.218615848
BSN	0.162940737
CAND1	0.002727909
HCST	0.0555617
ACTR10	-0.062138649
OR8D4	-0.041773309
COL9A2	0.016518282
LYZL1	
GPC5	0.221105728
TBL3	0.011877218
CENTD2	-0.005282815
OR5AP2	0.010296775
TLR1	0.029489031
LMO6	-0.00198309
ZIC2	0.488030788
CPNE5	0.05506566
ZMYND15	0.047011426
FLJ22374	-0.004314899
CCDC106	-0.007082724
PARP16	0.002898537
PDIA3	0.005679616
C14orf126	-0.020999698
CECR2	0.140032907
SFRS1	0.010593587
FIGLA	
DCP1A	-0.040443338
MGC45800	0.105975799
TEKT1	0.287056697
C10orf67	
CLN5	-0.05729319
NTN2L	0.016403108
GLE1L	-0.024646861
CES2	0.022882267
DDX53	
TSPAN13	-0.089305759
MRPL52	0.013215539
SPIRE2	0.031456124
TAS2R39	-0.01199802
SCUBE3	0.269735375
UCRC	0.002102377
CDKL3	-0.037310329
KIAA1715	0.00319872
ZNF345	-6.41E-05
RTF1	-0.015199073
DHRS7	-0.049489945
RIPK4	-0.078404324
EXOSC2	0.055016464
MS4A2	-0.169272243
FGF17	-0.009200031
WDR59	0.022690878
EVI2A	0.028323126
IL17RC	-0.00890066
HS3ST1	-0.033587294
ITGB1BP2	0.019895795
RBPJ	0.008490547
GIMAP1	0.005639854
INE1	-0.009197143
ALDH18A1	-0.034495887
TPI1	0.0918133
GATA6	-0.076268739
CABP1	0.011061508
ZNF484	-0.054752742
DAPK3	-0.009934186
GJB1	0.418047419
PIN1	0.0238734
SLC6A15	0.178608216
CNO	-0.016514168
RIN2	-0.086943099
FRRS1	0.026869287
CYorf15B	0.044216574
DMRT3	0.127592393
ATAD1	-0.099154675
OTUD4	0.040501431
ATOH8	0.173592779
ZSCAN16	-0.017476691
ASCC1	0.022287477
OTUD3	0.028053408
MGC33212	-0.013801636
YME1L1	0.014097121
RP11-218C14.6	0.015872488
PCBP4	0.03908958
TNFRSF10A	-0.03727011
CDH10	0.156398728
KL	0.212715461
SCP2	-0.019016583
C9orf119	0.019066956
SON	-0.001631395
MAFK	-0.001796161
SBNO2	-0.000839122
SLC6A6	-0.007881155
SC4MOL	0.047033821
FAM35B	-0.004954982
PPP1R9A	-0.240484689
PDZRN3	-0.028277161
CXorf20	
C6orf126	-0.085751219
AVEN	-0.009843236
FLJ21075	
C14orf132	-0.094043419
PCK2	-0.012294104
GUCY2C	
BARX2	0.087988879
PEX11G	-0.079600548
DAO	-0.026460781
C10orf49	-0.003157225
EDNRA	-0.130741607
PPP2R5A	-0.006043327
DDX39	0.045915927
SERF1A	0.040114717
ASCIZ	0.023334552
FNDC8	0.010224101
PTMS	-0.011241773
PHF7	0.024110146
PIP4K2B	0.078942777
HHLA2	
BDH2	-0.007967239
APOBEC2	-0.002452009
PENK	0.336820355
SMAD9	0.035111517
MT3	0.22997532
RGL1	0.035097675
ATG10	-0.025090232
DLGAP4	-0.01639577
APPBP2	0.065981027
BACE2	-0.03009832
LOC339344	-0.049139558
ZNF395	0.013920718
HIST1H2BL	-0.041706124
ZNF467	-0.062262667
SLC25A21	-0.007839121
PALM2	0.070467163
NSUN5C	0.0128117
IL5	0.055812238
CLSTN2	-0.406705667
ANXA8L2	0.25375777
PTGES	0.058741578
GDAP1L1	0.120198976
OPRK1	0.310114899
WDR20	-0.038807132
C12orf4	0.046403793
NUP88	-0.000720978
XRCC6BP1	0.039451433
FCGBP	0.096387823
LEMD2	0.018062157
NOMO1	0.018620658
C10orf79	-0.044733378
ZNF79	0.024542962
OCRL	-0.000614382
HSPA8	-0.078557271
DIDO1	0.026728729
PLA2R1	-0.012878428
COG3	0.003201463
NGDN	0.027414534
CBFA2T2	0.010687713
PNOC	0.163436472
PRRG1	0.040179945
AGGF1	-0.010418978
DPF2	-0.044878885
YIPF7	0.004490859
TRPV5	0.01911228
ZNF322B	0.003797075
MED12	0.004982938
CARS	-0.000840958
ABCC11	-0.821502296
C9orf25	0.046537477
MYH1	
FRYL	-0.007402508
AGTRAP	-0.005747258
MMP27	0.117562157
ZNF432	0.050886349
OR8D1	-0.038761426
OR13D1	0.003905695
VWA1	0.035234004
STON1	-0.099343693
IL5RA	-0.032826329
PERP	-0.003149177
C10orf107	0.250291044
TNFSF12	-0.022414077
FN1	-0.121189091
MTR	-0.029207788
PHLPPL	0.004423324
ZNF425	-0.016322516
DHFR	-0.013765806
PPP1R12A	0.000981718
RSPO2	-0.021658472
ZNF7	0.05328702
ZNF583	-0.084219835
TPMT	0.015596782
GPR132	0.065677689
OR2T12	-0.021720444
SERTAD2	-0.008348609
ATP1A1	0.045372029
FRMPD3	0.043922303
ZNF672	-0.019738574
PLXNB3	0.06295815
EML5	-0.048587751
FAIM3	-0.032406764
UBQLN2	0.00829936
SORCS2	-0.18613117
PRIM2	0.016830896
ACVR2A	0.007163007
YWHAZ	0.060251826
PGM2L1	-0.032118932
RPL10	0.016995978
RPS6KA6	-0.137893967
PFKL	-0.00600336
SH3D19	-0.014331124
AURKB	0.058853459
ZC3H6	0.004234461
DISC1	0.062382269
FLJ39660	0.050841622
TMEM25	-0.085073049
OSBPL10	0.025810329
CLTCL1	0.08916934
ALG6	0.010676417
CATSPER4	0.02497989
LRTM1	0.001096892
RRAD	0.109516753
TIPIN	0.065793419
CARD14	-0.020765996
RBM9	-0.011841874
RASSF4	0.102047989
SLC25A18	0.388315907
C6orf58	0.04440458
IGHD	0.062957952
PLA2G6	0.024210238
TPT1	0.006963665
SEC63	0.028249909
CCDC113	0.035334735
TDRD10	0.095152095
KIAA1666	0.127391324
TOR1AIP1	0.013171439
SYTL4	-0.204314437
SPRR2F	0.083178245
CEBPD	-0.014502133
SNTG2	0.307274377
C20orf77	0.046871638
TAS2R49	
C6orf173	0.185751995
SVEP1	0.08541217
PXN	0.007384501
VIL2	-0.007239817
C5orf21	-0.056276634
DIXDC1	-0.034392172
PDSS1	0.133478976
NGFR	0.1179793
ATP8B4	0.128494059
BMP8A	-0.035555759
CCDC132	0.045770104
GNRH1	0.075798903
OR10T2	-0.027196985
PDGFD	0.056003956
OR6W1P	-0.011919561
HARS	0.004626905
KRT77	-0.005532907
AQP8	0.061697898
ITGB1	0.004174303
ZNF254	-0.042653362
PAX1	0.001615625
PSMC4	0.031393053
ANKRD22	-0.026468921
PSMD8	0.032876901
HTR1E	0.183261424
SOX10	0.509128642
OR5B2	
RABGEF1	0.035833623
MAP1LC3B	0.027488117
CYB5R4	-0.013258378
AGXT2L1	0.318298899
FLJ41603	-0.041033527
TRAPPC2	0.004709009
FNTB	0.00323309
FLJ14107	0.005971172
AURKAIP1	0.053526508
DSE	-0.079849177
NFKBIZ	0.147356258
OSBPL3	0.094195931
LOC130576	-0.30492794
SLC39A9	-0.054453071
LOC137886	0.042837592
RHCE	0.098390311
ATG7	0.017312325
FAM82A	-0.0541376
FBN3	0.058860146
MCFD2	0.02206096
CASP14	0.021284278
EPS15	0.01635725
SFRS2B	-0.011451874
C19orf47	0.065053016
PLAC9	0.058904022
GPR23	
BTNL3	0.072410395
RGS8	
GNS	-0.001292603
ENO2	0.073008431
CBX1	0.004319561
PEX26	0.045739488
LRP5	0.076586839
ADAMTSL4	0.13432059
ARR3	0.0082144
MAP1A	0.017621572
CD2	-0.165572364
TMEM69	0.008993144
ATXN7	-0.006553879
CHN2	0.173189274
ZNF781	0.053842351
HAS2	0.063576976
KIAA0241	0.051317494
BIC	0.105214199
MOBKL2A	0.022052559
CYP2C9	0.076582267
CNOT7	-0.012562698
SFRS10	-0.017651737
CST11	0.213352373
FLJ37543	0.044046618
NKAP	0.034924132
RUNX1T1	-0.087850091
EAF1	0.040686715
IL4I1	-0.134496344
LRRC61	-0.004976457
PSIP1	0.037064229
SPRR4	-0.01492596
ZFP90	0.015456667
AP2B1	0.026089773
SLC30A7	0.003478431
C7orf28A	0.01327909
S100B	0.465673378
BMP2	0.17323247
ESR1	-0.827351113
ZFPL1	-0.017611974
ARHGAP12	-0.034932815
LRRC19	-0.014938225
ZNF767	0.030983437
OLIG1	0.340119254
PRF1	0.110767064
LST1	-0.036053022
SPATA9	0.045944225
CNFN	0.016565814
CDK4	0.070916088
TCF15	0.216574527
PARC	-0.00986426
PPM2C	-0.03445841
LOC283345	0.015788848
FAM107B	0.023303931
DMXL1	-0.028429671
RBM3	-0.041224863
HTR5A	0.009986901
SCFD1	0.027420473
EPHB3	0.018734461
ROPN1L	0.174157042
RAMP3	0.144845216
TSPYL5	-0.091781987
GAP43	0.0595
PAPD4	-0.031132541
PDE3A	-0.019024682
TNFRSF10C	0.173051645
JMJD5	-0.01256941
RASGEF1A	0.060940585
C16orf65	0.003275027
HIPK3	0.025129793
XYLT2	0.014540676
XPOT	0.086431441
GAL3ST1	0.165678091
DHCR7	0.132981261
AMIGO3	0.06180621
FGFR4	0.317233415
CRAT	-0.064316728
PPP1R14D	0.08013894
TRIM14	-0.016308166
TMPRSS11D	0.026447898
SLC7A11	0.143788969
OR10H2	0.033771024
PPM1E	0.2187406
DOCK4	-0.001190585
FAM127A	-0.024790676
ENOPH1	0.046506399
SLC5A3	0.034882815
ZNF530	0.001067459
NTS	0.196923218
FRMD4A	0.016021154
BCL11B	0.099638026
PRM1	-0.005803015
UQCC	0.035675137
S100A16	-0.249663331
PLS3	-0.084554388
WWOX	0.165871781
CCDC23	0.00413894
GTSE1	0.027925377
GP2	-0.382951554
FLJ32549	0.04539808
CHIT1	0.028197592
KLF9	-0.015916819
RPS24	0.006281353
MIA	0.398575411
FIGN	0.05766377
PYROXD1	-0.004057587
PCSK2	0.169817016
MRPL9	0.012728976
RPL24	0.004078839
C12orf32	0.051221664
HIST1H2BE	-0.025897166
RGS18	-0.087893662
LFNG	-0.007013026
RAB4B	0.011129676
FBXO25	-0.041873581
TSPAN31	-0.098444612
ARL8A	-0.010905678
C10orf83	-0.038729682
OR51B6	-0.027076782
CNKSR2	0.049395803
C1orf156	-0.010693784
IBSP	0.088600548
GFRA2	0.146034713
ALKBH7	0.002704753
NEK10	0.044249543
VN1R3	0.01658042
LOC91948	
CPZ	-0.12952011
IHPK3	0.313462066
COL8A1	-0.045734612
RBPJL	-0.006111517
OR10A4	-0.024514625
CASP8AP2	0.020874314
MMP12	0.486357353
OR8B12	
CDCA5	-0.051847647
LIX1L	-0.003643053
PEX11B	0.01416362
GABRA1	0.045858035
HABP2	0.10047532
REEP1	-0.277611216
FBXO15	-0.182325411
CD68	-0.00221755
WFDC9	-0.025500914
GHDC	-0.014288541
SMARCA1	-0.199964351
SPAST	0.049962534
PLXND1	0.02428734
MLCK	
INTS5	1.35E-06
BSG	0.056460042
PARP8	-0.075504282
TEAD4	-0.020853144
ZNF498	-0.000388711
TMEM89	0.018377841
DTX4	0.063025726
TNRC6B	0.010405263
ARMC2	0.052061441
FGFBP1	0.705420821
TIMM8A	0.100513717
AJAP1	0.044776051
ZNF608	-0.127469073
SLC25A42	0.004699954
SYP	0.160095623
MMP11	-0.288102389
USP40	-0.04234936
C3orf62	0.014466124
MYO1E	-0.005730165
LRFN4	0.007033364
XCL1	0.058815455
GPR155	-0.014605185
VPS29	-0.005425503
CARHSP1	-0.03627011
ARHGAP20	0.07147196
GREM2	0.164551603
CCDC102B	0.032630713
ZNF577	-0.072067934
HDDC2	-0.02198766
SHC2	-0.200458826
NCOA5	-0.008187686
INPPL1	0.023844607
CHGB	0.429211388
IHH	-0.020100548
DDEF2	0.023487386
DIAPH3	-0.038090812
BUB3	-0.003419271
GGH	-0.010829581
VPS35	0.072790676
CNN2	-0.08232283
WDTC1	0.014503656
AMAC1	
HAS3	0.229774952
SLC1A6	0.144993795
ZNF563	0.042121572
C1S	-0.179978976
TCF7L1	0.032276737
OR10Z1	-0.026241316
ME2	0.073698903
C6orf151	0.003390996
GLO1	0.036178245
WDR61	-0.000391245
CD302	-0.088077239
SIRT7	0.035301945
C11orf59	-0.011345978
PKIG	-0.047794333
PPIL3	-0.052092779
CCDC74B	-0.056566369
ZNF528	-0.129563985
FCGRT	-0.045231261
NOL4	0.524210583
CCS	0.029136654
LOC374491	0.086649452
MFSD7	-0.011067642
ZNF555	-0.016326325
LIMS3	0.023734461
TSSC4	-0.023213898
COL11A2	0.123399452
C1orf119	-0.017619441
BPNT1	0.005488673
C1orf173	0.446968437
PLD2	0.009693327
ORC1L	0.078484004
SASH1	-0.147444241
CDC14B	-0.024074631
RLBP1L1	0.019705508
LDLRAP1	0.014248629
HHEX	0.025316271
LGALS7	-0.166895644
PLCH1	-0.073779651
OR1M1	-0.016240402
PRAMEF16	-0.009828916
HECTD1	-0.006183729
C14orf39	
TLN2	0.002065082
HDAC4	0.013176463
SYCP2L	0.093747102
GLRA1	-0.060153565
RPS6	0.007527194
hCG_1757335	-0.065992687
KLHL1	
CTNNBIP1	-0.029102069
SCAND2	0.014541715
HMGN2	0.014893804
YAF2	0.027304845
BRPF1	0.007195918
LIAS	-0.021215722
CTA-246H3.1	0.347068556
SAG	0.223303168
C20orf10	0.091681901
HNRNPA2B1	0.031140771
GADD45A	-0.029097804
MSH4	0.031799817
TMEM70	0.072819927
HIST1H2AM	0.03858958
C19orf26	0.004521234
C1orf50	0.010077545
GNG3	0.091887876
FTO	0.096453382
CALCB	0.368154479
PPP3R1	0.003029446
C15orf42	0.047789077
CCNJ	0.049406764
PSD	0.025288291
FAM57A	0.020862888
STIM2	0.009389757
DHX8	-0.019901737
MOGAT3	-0.005205517
UBE3B	-0.012733077
PLAT	0.093366532
C6orf206	0.089294333
COPE	0.020500914
EIF3A	0.001611974
C1QL2	0.324407069
IQCE	0.017406159
KIAA0182	0.031856788
SLC22A7	-0.002682316
PPFIA2	0.081182815
ADAMTS15	0.09733181
ODZ1	
THBS4	-0.167265384
ARHGAP1	-0.009851463
B4GALNT3	0.005021512
FCHO1	0.163106033
LOC440456	0.018676417
HOXD10	-0.030503417
CXCR3	-0.085932106
CHI3L2	-0.00038881
SRPX2	-0.197783821
ZNF132	0.037364713
UBAC2	0.012233697
RPL32P3	0.034557587
CBWD6	-0.008474406
KIAA0391	0.013857397
LOC388969	0.025285192
KRTAP5-8	0.009656916
ZNF786	-0.008488574
LYVE1	0.319389835
GPR144	0.026676263
APOH	-0.029117084
TSC22D2	0.029270137
PLCD1	0.024841408
FLG2	
M-RIP	-0.012174771
NDUFV1	0.034227605
POLDIP2	0.053957335
RAB3GAP2	8.59E-05
RPSAP15	0.008652651
CLEC7A	0.183716179
HSPA14	0.101437843
TAAR5	0.015521481
FAM132A	0.195856947
C2orf43	-0.136500457
OR10V1	-0.011842779
SELPLG	-0.007069927
C1QTNF6	-0.031084651
OPCML	0.228816497
DTYMK	0.017491773
ALDH16A1	0.015718236
F13B	
MGC16169	-0.026827697
KIRREL2	0.28644236
C14orf32	-0.009499859
SLAIN2	-0.007851188
HSD3B2	-0.01513894
AMMECR1L	0.001507536
LRRC37B	-0.015194698
HMG20A	-0.021061548
